epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038500240,2023-03-28T23:21:40.240,18.050,-0.997,-0.302,0.193
1680038500250,2023-03-28T23:21:40.250,18.060,-0.997,-0.300,0.193
1680038500260,2023-03-28T23:21:40.260,18.070,-0.996,-0.301,0.191
1680038500270,2023-03-28T23:21:40.270,18.080,-0.995,-0.296,0.195
1680038500280,2023-03-28T23:21:40.280,18.090,-0.998,-0.287,0.208
1680038500290,2023-03-28T23:21:40.290,18.100,-1.002,-0.269,0.220
1680038500300,2023-03-28T23:21:40.300,18.110,-1.015,-0.242,0.229
1680038500310,2023-03-28T23:21:40.310,18.120,-1.030,-0.215,0.235
1680038500320,2023-03-28T23:21:40.320,18.130,-1.043,-0.195,0.237
1680038500330,2023-03-28T23:21:40.330,18.140,-1.052,-0.177,0.225
1680038500340,2023-03-28T23:21:40.340,18.150,-1.055,-0.161,0.216
1680038500350,2023-03-28T23:21:40.350,18.160,-1.057,-0.148,0.221
1680038500360,2023-03-28T23:21:40.360,18.170,-1.051,-0.144,0.223
1680038500370,2023-03-28T23:21:40.370,18.180,-1.051,-0.146,0.218
1680038500380,2023-03-28T23:21:40.380,18.190,-1.054,-0.142,0.215
1680038500390,2023-03-28T23:21:40.390,18.200,-1.054,-0.147,0.210
1680038500400,2023-03-28T23:21:40.400,18.210,-1.057,-0.142,0.201
1680038500410,2023-03-28T23:21:40.410,18.220,-1.071,-0.094,0.189
1680038500420,2023-03-28T23:21:40.420,18.230,-1.097,-0.028,0.167
1680038500430,2023-03-28T23:21:40.430,18.240,-1.138,0.041,0.154
1680038500440,2023-03-28T23:21:40.440,18.250,-1.177,0.083,0.132
1680038500450,2023-03-28T23:21:40.450,18.260,-1.208,0.071,0.116
1680038500460,2023-03-28T23:21:40.460,18.270,-1.217,0.031,0.096
1680038500470,2023-03-28T23:21:40.470,18.280,-1.199,-0.012,0.080
1680038500480,2023-03-28T23:21:40.480,18.290,-1.170,-0.091,0.056
1680038500490,2023-03-28T23:21:40.490,18.300,-1.145,-0.188,0.045
1680038500500,2023-03-28T23:21:40.500,18.310,-1.133,-0.287,0.042
1680038500510,2023-03-28T23:21:40.510,18.320,-1.126,-0.388,0.059
1680038500520,2023-03-28T23:21:40.520,18.330,-1.124,-0.450,0.081
1680038500530,2023-03-28T23:21:40.530,18.340,-1.110,-0.493,0.079
1680038500540,2023-03-28T23:21:40.540,18.350,-1.090,-0.505,0.086
1680038500550,2023-03-28T23:21:40.550,18.360,-1.061,-0.489,0.095
1680038500560,2023-03-28T23:21:40.560,18.370,-0.990,-0.499,0.110
1680038500570,2023-03-28T23:21:40.570,18.380,-0.890,-0.530,0.126
1680038500580,2023-03-28T23:21:40.580,18.390,-0.809,-0.556,0.113
1680038500590,2023-03-28T23:21:40.590,18.400,-0.771,-0.546,0.102
1680038500600,2023-03-28T23:21:40.600,18.410,-0.760,-0.482,0.137
1680038500610,2023-03-28T23:21:40.610,18.420,-0.760,-0.436,0.170
1680038500620,2023-03-28T23:21:40.620,18.430,-0.731,-0.435,0.205
1680038500630,2023-03-28T23:21:40.630,18.440,-0.670,-0.453,0.234
1680038500640,2023-03-28T23:21:40.640,18.450,-0.613,-0.487,0.228
1680038500650,2023-03-28T23:21:40.650,18.460,-0.598,-0.531,0.191
1680038500660,2023-03-28T23:21:40.660,18.470,-0.627,-0.574,0.161
1680038500670,2023-03-28T23:21:40.670,18.480,-0.695,-0.615,0.136
1680038500680,2023-03-28T23:21:40.680,18.490,-0.749,-0.651,0.123
1680038500690,2023-03-28T23:21:40.690,18.500,-0.764,-0.672,0.114
1680038500700,2023-03-28T23:21:40.700,18.510,-0.761,-0.661,0.114
1680038500710,2023-03-28T23:21:40.710,18.520,-0.759,-0.610,0.117
1680038500720,2023-03-28T23:21:40.720,18.530,-0.764,-0.528,0.139
1680038500730,2023-03-28T23:21:40.730,18.540,-0.771,-0.436,0.184
1680038500740,2023-03-28T23:21:40.740,18.550,-0.790,-0.349,0.234
1680038500750,2023-03-28T23:21:40.750,18.560,-0.827,-0.269,0.265
1680038500760,2023-03-28T23:21:40.760,18.570,-0.881,-0.208,0.268
1680038500770,2023-03-28T23:21:40.770,18.580,-0.940,-0.162,0.250
1680038500780,2023-03-28T23:21:40.780,18.590,-0.992,-0.131,0.232
1680038500790,2023-03-28T23:21:40.790,18.600,-1.033,-0.133,0.219
1680038500800,2023-03-28T23:21:40.800,18.610,-1.065,-0.143,0.208
1680038500810,2023-03-28T23:21:40.810,18.620,-1.091,-0.145,0.206
1680038500820,2023-03-28T23:21:40.820,18.630,-1.100,-0.127,0.206
1680038500830,2023-03-28T23:21:40.830,18.640,-1.097,-0.120,0.213
1680038500840,2023-03-28T23:21:40.840,18.650,-1.102,-0.119,0.203
1680038500850,2023-03-28T23:21:40.850,18.660,-1.110,-0.109,0.179
1680038500860,2023-03-28T23:21:40.860,18.670,-1.068,-0.046,0.194
1680038500870,2023-03-28T23:21:40.870,18.680,-1.052,-0.011,0.175
1680038500880,2023-03-28T23:21:40.880,18.690,-1.077,0.027,0.161
1680038500890,2023-03-28T23:21:40.890,18.700,-1.098,0.032,0.185
1680038500900,2023-03-28T23:21:40.900,18.710,-1.085,0.014,0.230
1680038500910,2023-03-28T23:21:40.910,18.720,-1.056,-0.006,0.225
1680038500920,2023-03-28T23:21:40.920,18.730,-1.036,-0.028,0.225
1680038500930,2023-03-28T23:21:40.930,18.740,-1.028,-0.024,0.236
1680038500940,2023-03-28T23:21:40.940,18.750,-1.022,-0.026,0.214
1680038500950,2023-03-28T23:21:40.950,18.760,-0.997,-0.014,0.199
1680038500960,2023-03-28T23:21:40.960,18.770,-0.976,0.021,0.199
1680038500970,2023-03-28T23:21:40.970,18.780,-0.955,0.060,0.201
1680038500980,2023-03-28T23:21:40.980,18.790,-0.943,0.059,0.201
1680038500990,2023-03-28T23:21:40.990,18.800,-0.949,0.026,0.183
1680038501000,2023-03-28T23:21:41.000,18.810,-0.955,-0.019,0.163
1680038501010,2023-03-28T23:21:41.010,18.820,-0.959,-0.058,0.135
1680038501020,2023-03-28T23:21:41.020,18.830,-0.966,-0.077,0.110
1680038501030,2023-03-28T23:21:41.030,18.840,-0.979,-0.055,0.105
1680038501040,2023-03-28T23:21:41.040,18.850,-0.978,-0.025,0.113
1680038501050,2023-03-28T23:21:41.050,18.860,-0.966,-0.029,0.091
1680038501060,2023-03-28T23:21:41.060,18.870,-0.948,-0.057,0.058
1680038501070,2023-03-28T23:21:41.070,18.880,-0.909,-0.089,0.046
1680038501080,2023-03-28T23:21:41.080,18.890,-0.858,-0.153,0.078
1680038501090,2023-03-28T23:21:41.090,18.900,-0.885,-0.228,0.160
1680038501100,2023-03-28T23:21:41.100,18.910,-1.166,-0.108,0.049
1680038501110,2023-03-28T23:21:41.110,18.920,-1.756,0.239,0.030
1680038501120,2023-03-28T23:21:41.120,18.930,-2.021,0.542,0.461
1680038501130,2023-03-28T23:21:41.130,18.940,-1.613,0.612,0.627
1680038501140,2023-03-28T23:21:41.140,18.950,-1.178,0.489,0.545
1680038501150,2023-03-28T23:21:41.150,18.960,-1.094,0.288,0.288
1680038501160,2023-03-28T23:21:41.160,18.970,-1.084,-0.096,0.168
1680038501170,2023-03-28T23:21:41.170,18.980,-0.998,-0.569,0.140
1680038501180,2023-03-28T23:21:41.180,18.990,-0.859,-0.986,-0.043
1680038501190,2023-03-28T23:21:41.190,19.000,-0.786,-1.021,-0.235
1680038501200,2023-03-28T23:21:41.200,19.010,-0.740,-0.775,-0.270
1680038501210,2023-03-28T23:21:41.210,19.020,-0.793,-0.508,-0.196
1680038501220,2023-03-28T23:21:41.220,19.030,-0.857,-0.393,0.077
1680038501230,2023-03-28T23:21:41.230,19.040,-0.874,-0.412,0.359
1680038501240,2023-03-28T23:21:41.240,19.050,-0.936,-0.472,0.404
1680038501250,2023-03-28T23:21:41.250,19.060,-1.034,-0.497,0.159
1680038501260,2023-03-28T23:21:41.260,19.070,-1.122,-0.443,-0.105
1680038501270,2023-03-28T23:21:41.270,19.080,-1.121,-0.450,-0.140
1680038501280,2023-03-28T23:21:41.280,19.090,-1.004,-0.486,0.015
1680038501290,2023-03-28T23:21:41.290,19.100,-0.954,-0.374,0.111
1680038501300,2023-03-28T23:21:41.300,19.110,-1.006,-0.171,0.124
1680038501310,2023-03-28T23:21:41.310,19.120,-1.078,0.036,0.137
1680038501320,2023-03-28T23:21:41.320,19.130,-1.110,0.184,0.143
1680038501330,2023-03-28T23:21:41.330,19.140,-1.078,0.215,0.108
1680038501340,2023-03-28T23:21:41.340,19.150,-1.038,0.121,0.082
1680038501350,2023-03-28T23:21:41.350,19.160,-1.024,-0.063,0.034
1680038501360,2023-03-28T23:21:41.360,19.170,-1.032,-0.288,-0.014
1680038501370,2023-03-28T23:21:41.370,19.180,-1.022,-0.507,-0.006
1680038501380,2023-03-28T23:21:41.380,19.190,-0.964,-0.662,0.037
1680038501390,2023-03-28T23:21:41.390,19.200,-0.905,-0.669,0.076
1680038501400,2023-03-28T23:21:41.400,19.210,-0.925,-0.525,0.119
1680038501410,2023-03-28T23:21:41.410,19.220,-1.000,-0.337,0.125
1680038501420,2023-03-28T23:21:41.420,19.230,-1.055,-0.173,0.082
1680038501430,2023-03-28T23:21:41.430,19.240,-1.065,-0.068,0.062
1680038501440,2023-03-28T23:21:41.440,19.250,-1.040,-0.041,0.079
1680038501450,2023-03-28T23:21:41.450,19.260,-1.022,-0.103,0.089
1680038501460,2023-03-28T23:21:41.460,19.270,-1.017,-0.188,0.087
1680038501470,2023-03-28T23:21:41.470,19.280,-1.011,-0.248,0.092
1680038501480,2023-03-28T23:21:41.480,19.290,-0.998,-0.301,0.081
1680038501490,2023-03-28T23:21:41.490,19.300,-0.995,-0.355,0.071
1680038501500,2023-03-28T23:21:41.500,19.310,-1.010,-0.396,0.052
1680038501510,2023-03-28T23:21:41.510,19.320,-1.019,-0.396,0.030
1680038501520,2023-03-28T23:21:41.520,19.330,-1.020,-0.353,0.032
1680038501530,2023-03-28T23:21:41.530,19.340,-1.013,-0.300,0.038
1680038501540,2023-03-28T23:21:41.540,19.350,-1.007,-0.266,0.058
1680038501550,2023-03-28T23:21:41.550,19.360,-1.012,-0.231,0.078
1680038501560,2023-03-28T23:21:41.560,19.370,-1.026,-0.199,0.089
1680038501570,2023-03-28T23:21:41.570,19.380,-1.044,-0.169,0.092
1680038501580,2023-03-28T23:21:41.580,19.390,-1.053,-0.142,0.082
1680038501590,2023-03-28T23:21:41.590,19.400,-1.046,-0.125,0.074
1680038501600,2023-03-28T23:21:41.600,19.410,-1.033,-0.126,0.058
1680038501610,2023-03-28T23:21:41.610,19.420,-1.026,-0.145,0.053
1680038501620,2023-03-28T23:21:41.620,19.430,-1.022,-0.193,0.043
1680038501630,2023-03-28T23:21:41.630,19.440,-1.023,-0.265,0.032
1680038501640,2023-03-28T23:21:41.640,19.450,-1.022,-0.344,0.000
1680038501650,2023-03-28T23:21:41.650,19.460,-1.037,-0.385,-0.007
1680038501660,2023-03-28T23:21:41.660,19.470,-1.053,-0.375,0.055
1680038501670,2023-03-28T23:21:41.670,19.480,-1.063,-0.351,0.096
1680038501680,2023-03-28T23:21:41.680,19.490,-1.070,-0.294,0.103
1680038501690,2023-03-28T23:21:41.690,19.500,-1.086,-0.224,0.124
1680038501700,2023-03-28T23:21:41.700,19.510,-1.083,-0.188,0.128
1680038501710,2023-03-28T23:21:41.710,19.520,-1.084,-0.202,0.135
1680038501720,2023-03-28T23:21:41.720,19.530,-1.091,-0.246,0.144
1680038501730,2023-03-28T23:21:41.730,19.540,-1.101,-0.291,0.146
1680038501740,2023-03-28T23:21:41.740,19.550,-1.125,-0.317,0.136
1680038501750,2023-03-28T23:21:41.750,19.560,-1.131,-0.312,0.138
1680038501760,2023-03-28T23:21:41.760,19.570,-1.127,-0.307,0.156
1680038501770,2023-03-28T23:21:41.770,19.580,-1.121,-0.298,0.167
1680038501780,2023-03-28T23:21:41.780,19.590,-1.194,-0.344,0.068
1680038501790,2023-03-28T23:21:41.790,19.600,-1.311,-0.333,0.095
1680038501800,2023-03-28T23:21:41.800,19.610,-1.411,-0.182,0.270
1680038501810,2023-03-28T23:21:41.810,19.620,-1.369,-0.118,0.216
1680038501820,2023-03-28T23:21:41.820,19.630,-1.338,-0.020,0.238
1680038501830,2023-03-28T23:21:41.830,19.640,-1.346,0.048,0.282
1680038501840,2023-03-28T23:21:41.840,19.650,-1.320,0.044,0.307
1680038501850,2023-03-28T23:21:41.850,19.660,-1.307,-0.023,0.208
1680038501860,2023-03-28T23:21:41.860,19.670,-1.307,-0.049,0.117
1680038501870,2023-03-28T23:21:41.870,19.680,-1.292,-0.084,0.019
1680038501880,2023-03-28T23:21:41.880,19.690,-1.203,-0.097,-0.138
1680038501890,2023-03-28T23:21:41.890,19.700,-1.129,-0.167,-0.188
1680038501900,2023-03-28T23:21:41.900,19.710,-1.115,-0.198,0.049
1680038501910,2023-03-28T23:21:41.910,19.720,-1.133,-0.177,0.261
1680038501920,2023-03-28T23:21:41.920,19.730,-1.122,-0.300,0.324
1680038501930,2023-03-28T23:21:41.930,19.740,-1.049,-0.509,0.317
1680038501940,2023-03-28T23:21:41.940,19.750,-0.979,-0.620,0.178
1680038501950,2023-03-28T23:21:41.950,19.760,-0.897,-0.586,-0.003
1680038501960,2023-03-28T23:21:41.960,19.770,-0.839,-0.590,-0.068
1680038501970,2023-03-28T23:21:41.970,19.780,-0.839,-0.691,0.011
1680038501980,2023-03-28T23:21:41.980,19.790,-0.810,-0.782,0.153
1680038501990,2023-03-28T23:21:41.990,19.800,-0.755,-0.873,0.240
1680038502000,2023-03-28T23:21:42.000,19.810,-0.687,-0.957,0.296
1680038502010,2023-03-28T23:21:42.010,19.820,-0.601,-0.990,0.355
1680038502020,2023-03-28T23:21:42.020,19.830,-0.526,-1.008,0.410
1680038502030,2023-03-28T23:21:42.030,19.840,-0.491,-1.032,0.402
1680038502040,2023-03-28T23:21:42.040,19.850,-0.497,-1.053,0.271
1680038502050,2023-03-28T23:21:42.050,19.860,-0.452,-1.016,0.131
1680038502060,2023-03-28T23:21:42.060,19.870,-0.410,-0.930,0.099
1680038502070,2023-03-28T23:21:42.070,19.880,-0.380,-0.813,0.192
1680038502080,2023-03-28T23:21:42.080,19.890,-0.333,-0.699,0.336
1680038502090,2023-03-28T23:21:42.090,19.900,-0.302,-0.615,0.375
1680038502100,2023-03-28T23:21:42.100,19.910,-0.310,-0.569,0.363
1680038502110,2023-03-28T23:21:42.110,19.920,-0.389,-0.552,0.325
1680038502120,2023-03-28T23:21:42.120,19.930,-0.494,-0.595,0.259
1680038502130,2023-03-28T23:21:42.130,19.940,-0.557,-0.677,0.175
1680038502140,2023-03-28T23:21:42.140,19.950,-0.548,-0.681,0.237
1680038502150,2023-03-28T23:21:42.150,19.960,-0.522,-0.618,0.363
1680038502160,2023-03-28T23:21:42.160,19.970,-0.504,-0.585,0.426
1680038502170,2023-03-28T23:21:42.170,19.980,-0.483,-0.584,0.440
1680038502180,2023-03-28T23:21:42.180,19.990,-0.494,-0.559,0.433
1680038502190,2023-03-28T23:21:42.190,20.000,-0.557,-0.531,0.397
1680038502200,2023-03-28T23:21:42.200,20.010,-0.662,-0.508,0.350
1680038502210,2023-03-28T23:21:42.210,20.020,-0.758,-0.491,0.325
1680038502220,2023-03-28T23:21:42.220,20.030,-0.865,-0.479,0.288
1680038502230,2023-03-28T23:21:42.230,20.040,-0.925,-0.444,0.239
1680038502240,2023-03-28T23:21:42.240,20.050,-0.967,-0.347,0.204
1680038502250,2023-03-28T23:21:42.250,20.060,-1.083,-0.192,0.160
1680038502260,2023-03-28T23:21:42.260,20.070,-1.240,-0.001,0.150
1680038502270,2023-03-28T23:21:42.270,20.080,-1.295,0.153,0.260
1680038502280,2023-03-28T23:21:42.280,20.090,-1.269,0.233,0.396
1680038502290,2023-03-28T23:21:42.290,20.100,-1.259,0.260,0.443
1680038502300,2023-03-28T23:21:42.300,20.110,-1.242,0.240,0.432
1680038502310,2023-03-28T23:21:42.310,20.120,-1.167,0.169,0.358
1680038502320,2023-03-28T23:21:42.320,20.130,-1.118,0.014,0.223
1680038502330,2023-03-28T23:21:42.330,20.140,-1.063,-0.147,0.078
1680038502340,2023-03-28T23:21:42.340,20.150,-1.018,-0.239,0.020
1680038502350,2023-03-28T23:21:42.350,20.160,-0.990,-0.239,0.050
1680038502360,2023-03-28T23:21:42.360,20.170,-1.015,-0.195,0.074
1680038502370,2023-03-28T23:21:42.370,20.180,-1.042,-0.122,0.048
1680038502380,2023-03-28T23:21:42.380,20.190,-1.059,-0.076,0.034
1680038502390,2023-03-28T23:21:42.390,20.200,-1.031,-0.116,0.033
1680038502400,2023-03-28T23:21:42.400,20.210,-0.958,-0.259,0.046
1680038502410,2023-03-28T23:21:42.410,20.220,-0.886,-0.453,0.162
1680038502420,2023-03-28T23:21:42.420,20.230,-1.082,-0.732,0.188
1680038502430,2023-03-28T23:21:42.430,20.240,-1.630,-0.418,-0.477
1680038502440,2023-03-28T23:21:42.440,20.250,-2.359,0.256,0.396
1680038502450,2023-03-28T23:21:42.450,20.260,-2.242,0.974,0.598
1680038502460,2023-03-28T23:21:42.460,20.270,-1.284,0.657,0.625
1680038502470,2023-03-28T23:21:42.470,20.280,-0.483,0.414,0.311
1680038502480,2023-03-28T23:21:42.480,20.290,-0.629,-0.030,-0.077
1680038502490,2023-03-28T23:21:42.490,20.300,-1.054,-0.415,-0.058
1680038502500,2023-03-28T23:21:42.500,20.310,-1.171,-0.870,-0.211
1680038502510,2023-03-28T23:21:42.510,20.320,-1.141,-1.352,-0.246
1680038502520,2023-03-28T23:21:42.520,20.330,-0.893,-1.178,-0.145
1680038502530,2023-03-28T23:21:42.530,20.340,-0.768,-0.785,-0.027
1680038502540,2023-03-28T23:21:42.540,20.350,-0.668,-0.722,0.292
1680038502550,2023-03-28T23:21:42.550,20.360,-0.604,-0.731,0.426
1680038502560,2023-03-28T23:21:42.560,20.370,-0.694,-0.577,0.356
1680038502570,2023-03-28T23:21:42.570,20.380,-0.964,-0.392,0.252
1680038502580,2023-03-28T23:21:42.580,20.390,-1.257,-0.262,0.140
1680038502590,2023-03-28T23:21:42.590,20.400,-1.382,-0.056,0.004
1680038502600,2023-03-28T23:21:42.600,20.410,-1.160,0.004,-0.162
1680038502610,2023-03-28T23:21:42.610,20.420,-0.924,-0.129,-0.255
1680038502620,2023-03-28T23:21:42.620,20.430,-0.930,-0.253,-0.160
1680038502630,2023-03-28T23:21:42.630,20.440,-0.995,-0.235,0.049
1680038502640,2023-03-28T23:21:42.640,20.450,-1.021,-0.133,0.230
1680038502650,2023-03-28T23:21:42.650,20.460,-0.999,-0.092,0.314
1680038502660,2023-03-28T23:21:42.660,20.470,-0.963,-0.087,0.268
1680038502670,2023-03-28T23:21:42.670,20.480,-0.998,-0.126,0.111
1680038502680,2023-03-28T23:21:42.680,20.490,-1.084,-0.178,-0.011
1680038502690,2023-03-28T23:21:42.690,20.500,-1.090,-0.239,0.003
1680038502700,2023-03-28T23:21:42.700,20.510,-1.038,-0.346,0.053
1680038502710,2023-03-28T23:21:42.710,20.520,-0.978,-0.450,0.004
1680038502720,2023-03-28T23:21:42.720,20.530,-0.950,-0.421,0.044
1680038502730,2023-03-28T23:21:42.730,20.540,-0.957,-0.333,0.117
1680038502740,2023-03-28T23:21:42.740,20.550,-0.969,-0.306,0.131
1680038502750,2023-03-28T23:21:42.750,20.560,-0.992,-0.288,0.171
1680038502760,2023-03-28T23:21:42.760,20.570,-1.013,-0.254,0.176
1680038502770,2023-03-28T23:21:42.770,20.580,-1.026,-0.222,0.142
1680038502780,2023-03-28T23:21:42.780,20.590,-1.039,-0.192,0.126
1680038502790,2023-03-28T23:21:42.790,20.600,-1.031,-0.177,0.114
1680038502800,2023-03-28T23:21:42.800,20.610,-1.022,-0.192,0.080
1680038502810,2023-03-28T23:21:42.810,20.620,-1.018,-0.237,0.065
1680038502820,2023-03-28T23:21:42.820,20.630,-1.003,-0.288,0.084
1680038502830,2023-03-28T23:21:42.830,20.640,-0.995,-0.339,0.077
1680038502840,2023-03-28T23:21:42.840,20.650,-1.019,-0.357,0.078
1680038502850,2023-03-28T23:21:42.850,20.660,-1.046,-0.325,0.091
1680038502860,2023-03-28T23:21:42.860,20.670,-1.055,-0.265,0.098
1680038502870,2023-03-28T23:21:42.870,20.680,-1.043,-0.218,0.104
1680038502880,2023-03-28T23:21:42.880,20.690,-1.017,-0.203,0.115
1680038502890,2023-03-28T23:21:42.890,20.700,-1.008,-0.202,0.103
1680038502900,2023-03-28T23:21:42.900,20.710,-1.013,-0.208,0.099
1680038502910,2023-03-28T23:21:42.910,20.720,-1.015,-0.218,0.101
1680038502920,2023-03-28T23:21:42.920,20.730,-1.020,-0.242,0.096
1680038502930,2023-03-28T23:21:42.930,20.740,-1.027,-0.267,0.090
1680038502940,2023-03-28T23:21:42.940,20.750,-1.036,-0.287,0.098
1680038502950,2023-03-28T23:21:42.950,20.760,-1.037,-0.298,0.110
1680038502960,2023-03-28T23:21:42.960,20.770,-1.041,-0.280,0.101
1680038502970,2023-03-28T23:21:42.970,20.780,-1.042,-0.226,0.060
1680038502980,2023-03-28T23:21:42.980,20.790,-1.049,-0.158,0.097
1680038502990,2023-03-28T23:21:42.990,20.800,-1.043,-0.114,0.127
1680038503000,2023-03-28T23:21:43.000,20.810,-1.041,-0.117,0.131
1680038503010,2023-03-28T23:21:43.010,20.820,-1.043,-0.174,0.139
1680038503020,2023-03-28T23:21:43.020,20.830,-1.074,-0.267,0.122
1680038503030,2023-03-28T23:21:43.030,20.840,-1.107,-0.352,0.116
1680038503040,2023-03-28T23:21:43.040,20.850,-1.151,-0.410,0.136
1680038503050,2023-03-28T23:21:43.050,20.860,-1.185,-0.436,0.147
1680038503060,2023-03-28T23:21:43.060,20.870,-1.173,-0.418,0.162
1680038503070,2023-03-28T23:21:43.070,20.880,-1.151,-0.367,0.186
1680038503080,2023-03-28T23:21:43.080,20.890,-1.122,-0.314,0.204
1680038503090,2023-03-28T23:21:43.090,20.900,-1.090,-0.249,0.208
1680038503100,2023-03-28T23:21:43.100,20.910,-1.104,-0.200,0.160
1680038503110,2023-03-28T23:21:43.110,20.920,-1.188,-0.216,0.051
1680038503120,2023-03-28T23:21:43.120,20.930,-1.322,-0.174,0.177
1680038503130,2023-03-28T23:21:43.130,20.940,-1.409,-0.131,0.221
1680038503140,2023-03-28T23:21:43.140,20.950,-1.404,-0.114,0.176
1680038503150,2023-03-28T23:21:43.150,20.960,-1.343,-0.079,0.226
1680038503160,2023-03-28T23:21:43.160,20.970,-1.278,-0.045,0.189
1680038503170,2023-03-28T23:21:43.170,20.980,-1.277,-0.042,0.139
1680038503180,2023-03-28T23:21:43.180,20.990,-1.340,-0.031,0.096
1680038503190,2023-03-28T23:21:43.190,21.000,-1.338,-0.070,-0.069
1680038503200,2023-03-28T23:21:43.200,21.010,-1.282,-0.136,-0.184
1680038503210,2023-03-28T23:21:43.210,21.020,-1.213,-0.160,-0.089
1680038503220,2023-03-28T23:21:43.220,21.030,-1.154,-0.142,0.141
1680038503230,2023-03-28T23:21:43.230,21.040,-1.095,-0.213,0.232
1680038503240,2023-03-28T23:21:43.240,21.050,-1.017,-0.389,0.231
1680038503250,2023-03-28T23:21:43.250,21.060,-0.940,-0.583,0.151
1680038503260,2023-03-28T23:21:43.260,21.070,-0.851,-0.695,-0.019
1680038503270,2023-03-28T23:21:43.270,21.080,-0.735,-0.793,-0.193
1680038503280,2023-03-28T23:21:43.280,21.090,-0.739,-0.798,-0.106
1680038503290,2023-03-28T23:21:43.290,21.100,-0.709,-0.848,0.016
1680038503300,2023-03-28T23:21:43.300,21.110,-0.661,-0.916,0.083
1680038503310,2023-03-28T23:21:43.310,21.120,-0.619,-0.973,0.270
1680038503320,2023-03-28T23:21:43.320,21.130,-0.512,-1.066,0.415
1680038503330,2023-03-28T23:21:43.330,21.140,-0.349,-1.143,0.360
1680038503340,2023-03-28T23:21:43.340,21.150,-0.211,-1.154,0.247
1680038503350,2023-03-28T23:21:43.350,21.160,-0.177,-1.129,0.249
1680038503360,2023-03-28T23:21:43.360,21.170,-0.243,-1.080,0.258
1680038503370,2023-03-28T23:21:43.370,21.180,-0.351,-0.970,0.228
1680038503380,2023-03-28T23:21:43.380,21.190,-0.416,-0.819,0.236
1680038503390,2023-03-28T23:21:43.390,21.200,-0.428,-0.632,0.277
1680038503400,2023-03-28T23:21:43.400,21.210,-0.425,-0.455,0.314
1680038503410,2023-03-28T23:21:43.410,21.220,-0.420,-0.403,0.324
1680038503420,2023-03-28T23:21:43.420,21.230,-0.458,-0.513,0.254
1680038503430,2023-03-28T23:21:43.430,21.240,-0.547,-0.697,0.194
1680038503440,2023-03-28T23:21:43.440,21.250,-0.601,-0.761,0.214
1680038503450,2023-03-28T23:21:43.450,21.260,-0.605,-0.663,0.293
1680038503460,2023-03-28T23:21:43.460,21.270,-0.623,-0.551,0.342
1680038503470,2023-03-28T23:21:43.470,21.280,-0.644,-0.516,0.309
1680038503480,2023-03-28T23:21:43.480,21.290,-0.691,-0.548,0.249
1680038503490,2023-03-28T23:21:43.490,21.300,-0.746,-0.579,0.197
1680038503500,2023-03-28T23:21:43.500,21.310,-0.814,-0.594,0.184
1680038503510,2023-03-28T23:21:43.510,21.320,-0.901,-0.586,0.202
1680038503520,2023-03-28T23:21:43.520,21.330,-0.908,-0.505,0.250
1680038503530,2023-03-28T23:21:43.530,21.340,-0.910,-0.401,0.251
1680038503540,2023-03-28T23:21:43.540,21.350,-0.918,-0.305,0.209
1680038503550,2023-03-28T23:21:43.550,21.360,-0.966,-0.242,0.144
1680038503560,2023-03-28T23:21:43.560,21.370,-1.054,-0.232,0.101
1680038503570,2023-03-28T23:21:43.570,21.380,-1.148,-0.252,0.111
1680038503580,2023-03-28T23:21:43.580,21.390,-1.206,-0.274,0.167
1680038503590,2023-03-28T23:21:43.590,21.400,-1.140,-0.269,0.241
